experiment_name,dataset_name,model_name,scenario_name,run_id,best_val_macro_f1,best_val_accuracy,best_val_loss,best_epoch,mode,target,alpha,beta,mix_lambda,start_epoch,mean_epoch_time,mean_throughput,exp_dir
runs_fractional_focused_final,small_D2_L64,T_wide_mean,emb_mix_a08_lam010,2,0.28147151309918,0.3470000028610229,1.8343731927871705,6,mix,embeddings,0.8,0.9,0.01,1.0,1.295597290992737,4078.885007739626,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_wide_mean/emb_mix_a08_lam010/run_2
runs_fractional_focused_final,small_D2_L64,T_wide_mean,delayed_emb_mix_a08_lam005_warm3,2,0.2813826317280974,0.367000013589859,1.8189221181869504,9,mix,embeddings,0.8,0.9,0.005,4.0,1.2603245973587036,4049.946655423953,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_wide_mean/delayed_emb_mix_a08_lam005_warm3/run_2
runs_fractional_focused_final,small_D2_L64,T_base_mean,all_mix_a08_lam025,2,0.2813480019475204,0.3630000054836273,1.8237177343368527,10,mix,all,0.8,0.9,0.025,1.0,1.2434523582458497,4130.243574337876,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_mean/all_mix_a08_lam025/run_2
runs_fractional_focused_final,small_D2_L64,T_base_mean,delayed_emb_mix_a08_lam010_warm3,4,0.2813479836207032,0.3540000021457672,1.8987943201065065,7,mix,embeddings,0.8,0.9,0.01,4.0,1.0450311660766602,6967.153976082586,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_mean/delayed_emb_mix_a08_lam010_warm3/run_4
runs_fractional_focused_final,small_D2_L64,T_wide_mean,baseline_adamw,0,0.2813390947491224,0.3420000076293945,1.871890949249268,8,none,none,,,0.0,,1.291770052909851,3857.9854655941176,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_wide_mean/baseline_adamw/run_0
runs_fractional_scenarios,small_D2_L64,T_deep_mean,embeddings_only_replace_a08,2,0.2813154981562771,0.3440000116825104,1.843172578811645,10,replace,embeddings,0.8,0.9,1.0,1.0,1.777419638633728,2736.2565086004083,/home/user/fractional_unlearning/runs_fractional_scenarios/small_D2_L64/T_deep_mean/embeddings_only_replace_a08/run_2
runs_fractional_focused_final,small_D2_L64,T_base_mean,delayed_emb_mix_a08_lam005_warm3,0,0.2812481029524852,0.3459999859333038,1.8836671447753903,10,mix,embeddings,0.8,0.9,0.005,4.0,1.2474944829940795,4170.6509238849485,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_mean/delayed_emb_mix_a08_lam005_warm3/run_0
runs_fractional_hypothesis_v2,small_D2_L64,T_deep_mean,delayed_head_mix_a08_lam010_warm3,2,0.2811328531029295,0.3510000109672546,1.8461520023345948,9,mix,head,0.8,0.9,0.1,4.0,1.676762056350708,2893.7207881544828,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_deep_mean/delayed_head_mix_a08_lam010_warm3/run_2
runs_fractional_hypothesis_v2,small_D2_L64,T_wide_mean,emb_replace_a07,2,0.2811139517515367,0.3330000042915344,1.834367696762085,8,replace,embeddings,0.7,0.9,1.0,1.0,1.2476704835891723,4174.797658019438,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_wide_mean/emb_replace_a07/run_2
runs_transformer_fractional,small_D2_L64,T_base_mean,adam,2,0.2810324592516184,0.3569999933242798,1.808024962425232,9,,,,,,,31.23689546585083,128.7376795630016,/home/user/fractional_unlearning/runs_transformer_fractional/small_D2_L64/T_base_mean/adam/run_2
runs_fractional_focused_final,small_D2_L64,T_base_mean,delayed_head_mix_a08_lam010_warm3,0,0.2810253544015149,0.3429999947547912,1.8527765655517576,9,mix,head,0.8,0.9,0.01,4.0,1.19559326171875,4645.250837608964,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_mean/delayed_head_mix_a08_lam010_warm3/run_0
runs_transformer_fractional,small_D2_L64,T_deep_mean,adam,1,0.2808478262831938,0.3519999980926513,1.841502646446228,8,,,,,,,47.7849396944046,83.71813508111404,/home/user/fractional_unlearning/runs_transformer_fractional/small_D2_L64/T_deep_mean/adam/run_1
runs_fractional_focused_final,small_D2_L64,T_base_cls,emb_replace_a070,2,0.2808443525026783,0.3709999918937683,1.788507339477539,10,replace,embeddings,0.7,0.9,1.0,1.0,1.0766236066818238,5756.125941694077,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_cls/emb_replace_a070/run_2
runs_fractional_scenarios,small_D2_L64,T_wide_mean,mixed_all_a08_lam050,1,0.2808163184893907,0.3470000028610229,1.8563957538604736,8,mix,all,0.8,0.9,0.5,1.0,1.0842882633209228,5972.951706704547,/home/user/fractional_unlearning/runs_fractional_scenarios/small_D2_L64/T_wide_mean/mixed_all_a08_lam050/run_1
runs_fractional_focused_final,small_D2_L64,T_base_mean,delayed_emb_mix_a08_lam005_warm3,1,0.2807688257650795,0.356000006198883,1.8393985633850096,9,mix,embeddings,0.8,0.9,0.005,4.0,0.9717568397521972,7948.552279751272,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_mean/delayed_emb_mix_a08_lam005_warm3/run_1
runs_fractional_hypothesis_v2,small_D2_L64,T_small_mean,all_mix_a08_lam015,2,0.280744118090192,0.3370000123977661,1.89222070980072,10,mix,all,0.8,0.9,0.15,1.0,1.1142640113830566,4966.110830238225,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_small_mean/all_mix_a08_lam015/run_2
runs_fractional_focused_final,small_D2_L64,T_wide_mean,delayed_head_mix_a08_lam010_warm3,4,0.2807415434242291,0.3569999933242798,1.8060318012237548,9,mix,head,0.8,0.9,0.01,4.0,1.235008192062378,5116.8021785286965,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_wide_mean/delayed_head_mix_a08_lam010_warm3/run_4
runs_fractional_focused_final,small_D2_L64,T_base_mean,delayed_emb_mix_a08_lam025_warm3,1,0.2806766618731984,0.3420000076293945,1.856934196472168,10,mix,embeddings,0.8,0.9,0.025,4.0,1.2480461597442627,4203.178625519986,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_mean/delayed_emb_mix_a08_lam025_warm3/run_1
runs_fractional_hypothesis_v2,small_D2_L64,T_deep_mean,delayed_all_mix_a08_lam025_warm3,1,0.2806052928169249,0.3379999995231628,1.8592504272460937,10,mix,all,0.8,0.9,0.25,4.0,1.7688939809799191,2590.873334360639,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_deep_mean/delayed_all_mix_a08_lam025_warm3/run_1
runs_transformer_fractional,small_D2_L64,T_base_cls,sgd,1,0.2806035097990211,0.3420000076293945,1.9153140926361083,8,,,,,,,29.760596251487733,134.71034276940932,/home/user/fractional_unlearning/runs_transformer_fractional/small_D2_L64/T_base_cls/sgd/run_1
runs_fractional_focused_final,small_D2_L64,T_base_mean,emb_mix_a08_lam015,0,0.2804491088428869,0.3350000083446502,1.884913194656372,9,mix,embeddings,0.8,0.9,0.015,1.0,1.247341799736023,4094.1715337781943,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_mean/emb_mix_a08_lam015/run_0
runs_fractional_hypothesis_v2,small_D2_L64,T_deep_mean,delayed_emb_mix_a08_lam010_warm3,1,0.2803057421869709,0.3459999859333038,1.916569324493408,6,mix,embeddings,0.8,0.9,0.1,4.0,1.736976146697998,2674.991418931276,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_deep_mean/delayed_emb_mix_a08_lam010_warm3/run_1
runs_fractional_focused_final,small_D2_L64,T_wide_mean,emb_mix_a08_lam005,4,0.2801997292365652,0.3370000123977661,1.894065633773804,9,mix,embeddings,0.8,0.9,0.005,1.0,1.2743061542510987,4423.895002597247,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_wide_mean/emb_mix_a08_lam005/run_4
runs_fractional_focused_final,small_D2_L64,T_wide_mean,emb_replace_a070,2,0.2801585124515385,0.3449999988079071,1.8878504467010495,7,replace,embeddings,0.7,0.9,1.0,1.0,1.335812258720398,3816.951803728287,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_wide_mean/emb_replace_a070/run_2
runs_fractional_focused_final,small_D2_L64,T_base_mean,delayed_emb_mix_a08_lam010_warm3,1,0.2801415412253419,0.3330000042915344,1.8744134588241577,9,mix,embeddings,0.8,0.9,0.01,4.0,0.9767387866973876,6986.524526108059,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_mean/delayed_emb_mix_a08_lam010_warm3/run_1
runs_fractional_focused_final,small_D2_L64,T_small_mean,delayed_emb_mix_a08_lam015_warm3,0,0.2800118247544172,0.3589999973773956,1.873100326538086,9,mix,embeddings,0.8,0.9,0.015,4.0,0.905846095085144,7559.469904001076,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_small_mean/delayed_emb_mix_a08_lam015_warm3/run_0
runs_fractional_focused_final,small_D2_L64,T_deep_mean,delayed_head_mix_a08_lam015_warm3,1,0.2799266471234628,0.3370000123977661,1.8627271499633788,10,mix,head,0.8,0.9,0.015,4.0,1.6528440475463868,2921.4654605128912,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_deep_mean/delayed_head_mix_a08_lam015_warm3/run_1
runs_fractional_scenarios,small_D2_L64,T_base_mean,embeddings_only_replace_a08,1,0.2798680296378147,0.3580000102519989,1.8250780086517333,10,replace,embeddings,0.8,0.9,1.0,1.0,15.043830132484436,266.07754502528235,/home/user/fractional_unlearning/runs_fractional_scenarios/small_D2_L64/T_base_mean/embeddings_only_replace_a08/run_1
runs_fractional_focused_final,small_D2_L64,T_wide_mean,delayed_emb_mix_a08_lam025_warm3,3,0.2798354536499052,0.3479999899864197,1.8074269714355469,10,mix,embeddings,0.8,0.9,0.025,4.0,1.2727896451950074,4284.995004765939,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_wide_mean/delayed_emb_mix_a08_lam025_warm3/run_3
runs_fractional_hypothesis_v2,small_D2_L64,T_base_mean,all_mix_a08_lam005,0,0.2797924613416073,0.3400000035762787,1.895668628692627,7,mix,all,0.8,0.9,0.05,1.0,1.279513669013977,4121.58430754517,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_base_mean/all_mix_a08_lam005/run_0
runs_fractional_focused_final,small_D2_L64,T_wide_mean,all_mix_a08_lam020,2,0.2795850185651561,0.3470000028610229,1.8339915628433228,9,mix,all,0.8,0.9,0.02,1.0,1.3850425243377686,3638.023833428691,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_wide_mean/all_mix_a08_lam020/run_2
runs_fractional_focused_final,small_D2_L64,T_wide_mean,all_mix_a08_lam015,3,0.2795618574489827,0.3459999859333038,1.853309865951538,10,mix,all,0.8,0.9,0.015,1.0,1.350010633468628,3766.206859744079,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_wide_mean/all_mix_a08_lam015/run_3
runs_transformer_fractional,small_D2_L64,T_small_mean,rmsprop,0,0.279229126924262,0.3300000131130218,1.9542904825210567,7,,,,,,,11.99134602546692,334.66679916377115,/home/user/fractional_unlearning/runs_transformer_fractional/small_D2_L64/T_small_mean/rmsprop/run_0
runs_fractional_focused_final,small_D2_L64,T_deep_mean,delayed_emb_mix_a08_lam015_warm3,3,0.2791176396417333,0.3370000123977661,1.856944076538086,9,mix,embeddings,0.8,0.9,0.015,4.0,1.6898333072662353,2689.118301489624,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_deep_mean/delayed_emb_mix_a08_lam015_warm3/run_3
runs_fractional_focused_final,small_D2_L64,T_wide_mean,emb_mix_a08_lam005,0,0.2790422832849289,0.3389999866485595,1.826904839515686,9,mix,embeddings,0.8,0.9,0.005,1.0,1.3014116764068604,4293.59987224418,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_wide_mean/emb_mix_a08_lam005/run_0
runs_fractional_focused_final,small_D2_L64,T_deep_mean,emb_mix_a08_lam015,2,0.2790215621870403,0.3409999907016754,1.856762406349182,8,mix,embeddings,0.8,0.9,0.015,1.0,1.4429495811462405,4510.43204131028,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_deep_mean/emb_mix_a08_lam015/run_2
runs_fractional_focused_final,small_D2_L64,T_base_mean,delayed_emb_mix_a08_lam010_warm3,0,0.2787967683766575,0.3479999899864197,1.907306939125061,7,mix,embeddings,0.8,0.9,0.01,4.0,0.928645086288452,8199.648829029233,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_mean/delayed_emb_mix_a08_lam010_warm3/run_0
runs_fractional_focused_final,small_D2_L64,T_base_mean,emb_replace_a060,3,0.2787868302872548,0.3510000109672546,1.871015135765076,8,replace,embeddings,0.6,0.9,1.0,1.0,0.9222893714904784,8459.423557167422,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_mean/emb_replace_a060/run_3
runs_fractional_hypothesis_v2,small_D2_L64,T_small_mean,head_replace_a08,1,0.2787010219715952,0.3569999933242798,1.8656857385635377,9,replace,head,0.8,0.9,1.0,1.0,1.015683650970459,5555.782997038028,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_small_mean/head_replace_a08/run_1
runs_fractional_focused_final,small_D2_L64,T_deep_mean,emb_replace_a075,2,0.2787006260621872,0.3429999947547912,1.8076304998397827,10,replace,embeddings,0.75,0.9,1.0,1.0,1.3976797103881835,4478.781593470791,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_deep_mean/emb_replace_a075/run_2
runs_fractional_hypothesis_v2,small_D2_L64,T_base_mean,delayed_head_mix_a08_lam010_warm3,2,0.2786689908750593,0.3240000009536743,1.9095044708251956,7,mix,head,0.8,0.9,0.1,4.0,1.1482926845550536,4977.97250290587,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_base_mean/delayed_head_mix_a08_lam010_warm3/run_2
runs_fractional_focused_final,small_D2_L64,T_deep_mean,delayed_head_mix_a08_lam010_warm3,3,0.2785611130835946,0.3449999988079071,1.8704527492523195,8,mix,head,0.8,0.9,0.01,4.0,1.3041043758392334,4589.17445125241,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_deep_mean/delayed_head_mix_a08_lam010_warm3/run_3
runs_fractional_focused_final,small_D2_L64,T_deep_mean,baseline_adamw,0,0.2784186313387239,0.335999995470047,1.8710496082305907,10,none,none,,,0.0,,1.3914921283721924,4601.051376145731,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_deep_mean/baseline_adamw/run_0
runs_transformer_fractional,small_D2_L64,T_base_cls,adam,2,0.2783790441803157,0.335999995470047,1.8561806859970091,10,,,,,,,30.47661457061768,131.72463814064142,/home/user/fractional_unlearning/runs_transformer_fractional/small_D2_L64/T_base_cls/adam/run_2
runs_fractional_scenarios,small_D2_L64,T_deep_mean,delayed_mixed_all_a08_lam025_warm3,0,0.2783557427667591,0.3479999899864197,1.855805658340454,6,mix,all,0.8,0.9,0.25,4.0,1.822709083557129,2536.661425502454,/home/user/fractional_unlearning/runs_fractional_scenarios/small_D2_L64/T_deep_mean/delayed_mixed_all_a08_lam025_warm3/run_0
runs_fractional_focused_final,small_D2_L64,T_deep_mean,emb_replace_a070,1,0.2783232100315321,0.3400000035762787,1.8421329898834229,10,replace,embeddings,0.7,0.9,1.0,1.0,1.7111058712005616,2714.831880538592,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_deep_mean/emb_replace_a070/run_1
runs_fractional_focused_final,small_D2_L64,T_wide_mean,delayed_head_mix_a08_lam010_warm3,0,0.2782180230668211,0.3440000116825104,1.849684166908264,8,mix,head,0.8,0.9,0.01,4.0,1.1210328102111815,6137.426302751633,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_wide_mean/delayed_head_mix_a08_lam010_warm3/run_0
runs_fractional_scenarios,small_D2_L64,T_wide_mean,delayed_mixed_head_a08_lam025_warm3,2,0.2781836153711753,0.3499999940395355,1.7889635400772097,10,mix,head,0.8,0.9,0.25,4.0,1.3225335836410523,3672.6754230251454,/home/user/fractional_unlearning/runs_fractional_scenarios/small_D2_L64/T_wide_mean/delayed_mixed_head_a08_lam025_warm3/run_2
runs_fractional_focused_final,small_D2_L64,T_wide_mean,all_mix_a08_lam030,3,0.2781377451888046,0.3350000083446502,1.8243264942169188,10,mix,all,0.8,0.9,0.03,1.0,1.2966490983963013,4405.483416703639,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_wide_mean/all_mix_a08_lam030/run_3
runs_fractional_focused_final,small_D2_L64,T_base_mean,baseline_adamw,0,0.2781336869475064,0.356000006198883,1.883451310157776,8,none,none,,,0.0,,1.008298683166504,6990.278858678428,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_mean/baseline_adamw/run_0
runs_fractional_focused_final,small_D2_L64,T_deep_mean,delayed_head_mix_a08_lam005_warm3,2,0.278047466156368,0.3449999988079071,1.8465339431762693,10,mix,head,0.8,0.9,0.005,4.0,1.7008209228515625,2758.685403705308,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_deep_mean/delayed_head_mix_a08_lam005_warm3/run_2
runs_fractional_hypothesis_v2,small_D2_L64,T_small_mean,all_mix_a08_lam005,0,0.2780402194131821,0.3420000076293945,1.8824780712127684,9,mix,all,0.8,0.9,0.05,1.0,1.0908084630966186,4951.282955498504,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_small_mean/all_mix_a08_lam005/run_0
runs_fractional_hypothesis_v2,small_D2_L64,T_deep_mean,delayed_emb_mix_a08_lam010_warm3,0,0.2779889473992172,0.3459999859333038,1.8677053518295288,6,mix,embeddings,0.8,0.9,0.1,4.0,1.6908981323242187,2761.0350790489765,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_deep_mean/delayed_emb_mix_a08_lam010_warm3/run_0
runs_fractional_focused_final,small_D2_L64,T_deep_mean,emb_mix_a08_lam005,0,0.2778145596551424,0.3510000109672546,1.833586442947388,10,mix,embeddings,0.8,0.9,0.005,1.0,1.6176311254501343,3322.3920269087075,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_deep_mean/emb_mix_a08_lam005/run_0
runs_fractional_focused_final,small_D2_L64,T_base_mean,delayed_head_mix_a08_lam020_warm3,0,0.2778087676595511,0.3230000138282776,1.909352403640747,7,mix,head,0.8,0.9,0.02,4.0,1.193105125427246,4203.76873204725,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_mean/delayed_head_mix_a08_lam020_warm3/run_0
runs_transformer_fractional,small_D2_L64,T_wide_mean,sgd,0,0.2776863675841837,0.3589999973773956,1.877637490272522,9,,,,,,,49.15044524669647,81.3929996638295,/home/user/fractional_unlearning/runs_transformer_fractional/small_D2_L64/T_wide_mean/sgd/run_0
runs_fractional_focused_final,small_D2_L64,T_base_mean,emb_mix_a08_lam005,0,0.2776380567570898,0.3510000109672546,1.8932584533691408,7,mix,embeddings,0.8,0.9,0.005,1.0,1.2836758852005006,3983.58315409491,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_mean/emb_mix_a08_lam005/run_0
runs_fractional_hypothesis_v2,small_D2_L64,T_wide_mean,emb_replace_a08,0,0.2774770540024857,0.3479999899864197,1.8896753635406491,5,replace,embeddings,0.8,0.9,1.0,1.0,1.251568365097046,4427.889719737774,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_wide_mean/emb_replace_a08/run_0
runs_fractional_hypothesis_v2,small_D2_L64,T_wide_mean,delayed_all_mix_a08_lam015_warm3,1,0.2774379673676904,0.3379999995231628,1.8504231014251709,9,mix,all,0.8,0.9,0.15,4.0,1.2363547563552857,4593.387147107896,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_wide_mean/delayed_all_mix_a08_lam015_warm3/run_1
runs_fractional_hypothesis_v2,small_D2_L64,T_wide_mean,all_mix_a08_lam005,1,0.2774357498414829,0.3510000109672546,1.8326855030059812,8,mix,all,0.8,0.9,0.05,1.0,1.310697817802429,3739.8676750175255,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_wide_mean/all_mix_a08_lam005/run_1
runs_fractional_hypothesis_v2,small_D2_L64,T_wide_mean,all_mix_a08_lam015,0,0.2773824874485525,0.363999992609024,1.7997034358978272,10,mix,all,0.8,0.9,0.15,1.0,1.3285056591033937,3892.503287068376,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_wide_mean/all_mix_a08_lam015/run_0
runs_fractional_focused_final,small_D2_L64,T_base_cls,emb_mix_a08_lam015,2,0.2773212705282379,0.3370000123977661,1.876774450302124,10,mix,embeddings,0.8,0.9,0.015,1.0,1.2069050312042235,4226.669551980524,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_base_cls/emb_mix_a08_lam015/run_2
runs_fractional_focused_final,small_D2_L64,T_wide_mean,delayed_head_mix_a08_lam005_warm3,0,0.2772059714978255,0.3459999859333038,1.846845923423767,8,mix,head,0.8,0.9,0.005,4.0,1.2360719680786132,4472.085242739416,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_wide_mean/delayed_head_mix_a08_lam005_warm3/run_0
runs_fractional_hypothesis_v2,small_D2_L64,T_deep_mean,emb_mix_a08_lam005,1,0.2770617974046295,0.3600000143051147,1.8110049209594727,9,mix,embeddings,0.8,0.9,0.05,1.0,1.7436929941177368,2682.100621838033,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/small_D2_L64/T_deep_mean/emb_mix_a08_lam005/run_1
runs_fractional_focused_final,small_D2_L64,T_wide_mean,delayed_head_mix_a08_lam020_warm3,3,0.276862431545816,0.3700000047683716,1.8266894845962525,9,mix,head,0.8,0.9,0.02,4.0,1.2304433107376098,4728.842843921826,/home/user/fractional_unlearning/runs_fractional_focused_final/small_D2_L64/T_wide_mean/delayed_head_mix_a08_lam020_warm3/run_3
