base_optimizer,best_epoch,best_model_path,best_val_accuracy,best_val_loss,best_val_macro_f1,d_model,dataset_name,dim_feedforward,dropout,exp_dir,final_model_path,final_train_accuracy,final_train_loss,final_train_macro_f1,final_val_accuracy,final_val_confidence,final_val_loss,final_val_macro_f1,final_val_micro_f1,final_val_weighted_f1,fractional,fractional_alpha,fractional_beta,history_path,initial_model_path,log_path,lr,max_length,mean_epoch_time,mean_length,mean_throughput,model_name,n_samples,nhead,num_classes,num_layers,num_params,optimizer_name,pooling,pt_path,run_id,seed,seq_len,status,total_time_sec,vocab_size,weight_decay
rmsprop,9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/rmsprop/run_1/best_model.pt,0.24549999833106995,2.0665407238006592,0.11277767109770334,128,base_D3_L128,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/rmsprop/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/rmsprop/run_1/final_model.pt,0.29899999499320984,1.9779603977203368,0.1270047919879173,0.27649998664855957,0.315852059841156,2.043249319076538,0.10992780625405388,0.27649999999949987,0.19555770695295369,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/rmsprop/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/rmsprop/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/rmsprop/run_1/log.txt,0.001,119,127.26740643978118,67.18820190429688,62.87382825403629,T_base_cls,10000,4,10,3,615178,rmsprop,cls,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,1,221,128,trained,1272.7186546325684,19,0.0
rmsprop,7,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/rmsprop/run_2/best_model.pt,0.29600000381469727,2.019542881011963,0.1051012582905548,128,base_D3_L128,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/rmsprop/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/rmsprop/run_2/final_model.pt,0.28837499022483826,1.994072117805481,0.11850347167227318,0.29899999499320984,0.32240024161338804,2.0229322357177733,0.09067595721717216,0.2989999999994999,0.1888628735162097,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/rmsprop/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/rmsprop/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/rmsprop/run_2/log.txt,0.001,119,127.95650687217713,67.18820190429688,62.52293887095391,T_base_cls,10000,4,10,3,615178,rmsprop,cls,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,2,222,128,trained,1279.5871996879578,19,0.0
adagrad,8,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adagrad/run_0/best_model.pt,0.2549999952316284,2.053502105712891,0.1178918548518247,128,base_D3_L128,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adagrad/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adagrad/run_0/final_model.pt,0.31299999356269836,1.9312827606201173,0.162416398520635,0.2750000059604645,0.3668911304473877,2.097686695098877,0.10616255373709342,0.27499999999949987,0.19144245725297257,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adagrad/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adagrad/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adagrad/run_0/log.txt,0.01,119,125.8924516916275,67.18820190429688,63.56414843612134,T_base_cls,10000,4,10,3,615178,adagrad,cls,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,0,223,128,trained,1258.9642107486725,19,0.0
adagrad,10,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adagrad/run_1/best_model.pt,0.2639999985694885,2.0628646306991576,0.1352759325500038,128,base_D3_L128,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adagrad/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adagrad/run_1/final_model.pt,0.31162500381469727,1.9281323356628417,0.16195963483721645,0.2639999985694885,0.26813874554634093,2.0628646306991576,0.1352759325500038,0.2639999999994999,0.22151422146411381,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adagrad/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adagrad/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adagrad/run_1/log.txt,0.01,119,125.08825464248658,67.18820190429688,63.956276188907374,T_base_cls,10000,4,10,3,615178,adagrad,cls,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,1,224,128,trained,1250.930614233017,19,0.0
adagrad,6,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adagrad/run_2/best_model.pt,0.28999999165534973,2.020740259170532,0.10197722046333565,128,base_D3_L128,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adagrad/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adagrad/run_2/final_model.pt,0.29587501287460327,1.9663412914276124,0.13178683223080653,0.2840000092983246,0.3489071218967438,2.032765464782715,0.07236807484163635,0.2839999999994999,0.16624737488373867,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adagrad/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adagrad/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adagrad/run_2/log.txt,0.01,119,125.775608086586,67.18820190429688,63.60937787477236,T_base_cls,10000,4,10,3,615178,adagrad,cls,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,2,225,128,trained,1257.7918109893799,19,0.0
adamw,7,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a07/run_0/best_model.pt,0.28450000286102295,2.0212394466400148,0.0949319584515538,128,base_D3_L128,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a07/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a07/run_0/final_model.pt,0.2841250002384186,2.0296794271469114,0.11011547590382245,0.2840000092983246,0.34235092902183534,2.029910348892212,0.08303317473602427,0.2839999999994999,0.1716818447792987,True,0.7,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a07/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a07/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a07/run_0/log.txt,0.0003,119,125.43255062103272,67.18820190429688,63.78068287375911,T_base_cls,10000,4,10,3,615178,adamw_frac_a07,cls,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,0,226,128,trained,1254.3508327007294,19,0.01
adamw,9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a07/run_1/best_model.pt,0.22949999570846558,2.111552381515503,0.11976055256371214,128,base_D3_L128,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a07/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a07/run_1/final_model.pt,0.28587499260902405,2.0375904388427735,0.11612489977629359,0.25949999690055847,0.3015714988708496,2.0936629486083986,0.09645187482508875,0.2594999999994999,0.17223193006022874,True,0.7,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a07/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a07/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a07/run_1/log.txt,0.0003,119,125.80647685527802,67.18820190429688,63.59403412468489,T_base_cls,10000,4,10,3,615178,adamw_frac_a07,cls,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,1,227,128,trained,1258.1021518707275,19,0.01
adamw,5,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a07/run_2/best_model.pt,0.2930000126361847,2.021412218093872,0.08853989704620606,128,base_D3_L128,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a07/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a07/run_2/final_model.pt,0.2800000011920929,2.0372720308303833,0.10705310687243785,0.29249998927116394,0.3528398277759552,2.0381029357910156,0.08190605159035448,0.2924999999994999,0.16814728275643837,True,0.7,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a07/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a07/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a07/run_2/log.txt,0.0003,119,125.45243375301361,67.18820190429688,63.77598017235455,T_base_cls,10000,4,10,3,615178,adamw_frac_a07,cls,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,2,228,128,trained,1254.5499057769775,19,0.01
adamw,1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a08/run_0/best_model.pt,0.2759999930858612,2.1147580585479737,0.09433780701880878,128,base_D3_L128,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a08/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a08/run_0/final_model.pt,0.28299999237060547,2.0294617433547972,0.10967534634797786,0.30000001192092896,0.35595175170898435,2.016412799835205,0.08396830434376432,0.2999999999994999,0.18402356232192807,True,0.8,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a08/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a08/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a08/run_0/log.txt,0.0003,119,125.7944539308548,67.18820190429688,63.59640982606031,T_base_cls,10000,4,10,3,615178,adamw_frac_a08,cls,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,0,229,128,trained,1257.962009191513,19,0.01
adamw,5,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a08/run_1/best_model.pt,0.30250000953674316,2.032523151397705,0.10281806549865971,128,base_D3_L128,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a08/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a08/run_1/final_model.pt,0.28075000643730164,2.036062249183655,0.11579728673109783,0.3140000104904175,0.33176854300498965,1.9940405588150025,0.09086545708639857,0.31399999999949985,0.19760275744906178,True,0.8,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a08/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a08/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a08/run_1/log.txt,0.0003,119,183.23227107524872,67.18820190429688,52.82995320481685,T_base_cls,10000,4,10,3,615178,adamw_frac_a08,cls,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,1,230,128,trained,1832.3558449745178,19,0.01
adamw,7,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a08/run_2/best_model.pt,0.27300000190734863,2.057137231826782,0.10953389765679793,128,base_D3_L128,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a08/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a08/run_2/final_model.pt,0.2786250114440918,2.053389163970947,0.11633720600858688,0.2854999899864197,0.3434997754096985,2.058754349708557,0.06658681954825817,0.2854999999994999,0.15566958764994052,True,0.8,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a08/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a08/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a08/run_2/log.txt,0.0003,119,125.17911028862,67.18820190429688,63.908957792021354,T_base_cls,10000,4,10,3,615178,adamw_frac_a08,cls,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,2,231,128,trained,1251.8405644893646,19,0.01
adamw,8,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a09/run_0/best_model.pt,0.2639999985694885,2.07268581199646,0.10786903270919146,128,base_D3_L128,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a09/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a09/run_0/final_model.pt,0.28462499380111694,2.047586777687073,0.10420894160365288,0.25999999046325684,0.24031785202026368,2.0596789779663087,0.08932390424253034,0.2599999999994999,0.1777465474789961,True,0.9,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a09/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a09/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a09/run_0/log.txt,0.0003,119,126.17257401943206,67.18820190429688,63.41204189760283,T_base_cls,10000,4,10,3,615178,adamw_frac_a09,cls,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,0,232,128,trained,1261.7582595348358,19,0.01
adamw,5,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a09/run_1/best_model.pt,0.2709999978542328,2.0913500671386718,0.10170724966496306,128,base_D3_L128,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a09/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a09/run_1/final_model.pt,0.2851249873638153,2.034931254386902,0.10825012826004479,0.2615000009536743,0.254081422328949,2.0625172080993655,0.0777843458290956,0.2614999999994999,0.17853122541394484,True,0.9,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a09/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a09/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a09/run_1/log.txt,0.0003,119,125.53203809261322,67.18820190429688,63.73554387555633,T_base_cls,10000,4,10,3,615178,adamw_frac_a09,cls,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,1,233,128,trained,1255.3512077331543,19,0.01
adamw,10,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a09/run_2/best_model.pt,0.273499995470047,2.08160235786438,0.10947835237363239,128,base_D3_L128,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a09/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a09/run_2/final_model.pt,0.2874999940395355,2.022064789772034,0.1061005541761488,0.273499995470047,0.1992929011583328,2.08160235786438,0.10947835237363239,0.27349999999949987,0.2109334614044257,True,0.9,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a09/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a09/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adamw_frac_a09/run_2/log.txt,0.0003,119,126.12477614879609,67.18820190429688,63.432414730006656,T_base_cls,10000,4,10,3,615178,adamw_frac_a09,cls,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,2,234,128,trained,1261.2822291851044,19,0.01
adam,10,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adam/run_0/best_model.pt,0.2879999876022339,2.012806322097778,0.13390502648721261,128,base_D3_L128,512,0.15,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adam/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adam/run_0/final_model.pt,0.31949999928474426,1.9276649351119994,0.17473164315029993,0.2879999876022339,0.3224077560901642,2.012806322097778,0.13390502648721261,0.2879999999994999,0.21877448996179474,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adam/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adam/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adam/run_0/log.txt,0.0003,119,212.5821342945099,67.18820190429688,37.63377205718446,T_deep_mean,10000,4,10,5,1011722,adam,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,0,235,128,trained,2125.8807871341705,19,0.0
adam,6,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adam/run_1/best_model.pt,0.28600001335144043,2.0134757308959963,0.1314667687395883,128,base_D3_L128,512,0.15,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adam/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adam/run_1/final_model.pt,0.31812500953674316,1.9097086505889893,0.17452913224078692,0.2709999978542328,0.3365410764217377,2.044866859436035,0.11149172808344143,0.27099999999949986,0.1990228454940522,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adam/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adam/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adam/run_1/log.txt,0.0003,119,214.12045848369598,67.18820190429688,37.36480899908581,T_deep_mean,10000,4,10,5,1011722,adam,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_base_D3_L128_N10000_D3_L128_seed1042.pt,1,236,128,trained,2141.257649421692,19,0.0
